axis,axis_value,estimator,trial,sign_error
n_particles,3000,x_pf,72,0.79
n_particles,3000,x_pf,73,0.31
n_particles,3000,x_pf,74,0.82
n_particles,3000,x_pf,75,0.6
n_particles,3000,x_pf,76,0.69
n_particles,3000,x_pf,77,0.23
n_particles,3000,x_pf,78,0.52
n_particles,3000,x_pf,79,0.54
n_particles,3000,x_pf,80,0.42
n_particles,3000,x_pf,81,0.57
n_particles,3000,x_pf,82,0.44
n_particles,3000,x_pf,83,0.54
n_particles,3000,x_pf,84,0.15
n_particles,3000,x_pf,85,0.5
n_particles,3000,x_pf,86,0.45
n_particles,3000,x_pf,87,0.37
n_particles,3000,x_pf,88,0.45
n_particles,3000,x_pf,89,0.42
n_particles,3000,x_pf,90,0.52
n_particles,3000,x_pf,91,0.58
n_particles,3000,x_pf,92,0.56
n_particles,3000,x_pf,93,0.49
n_particles,3000,x_pf,94,0.59
n_particles,3000,x_pf,95,0.64
n_particles,3000,x_pf,96,0.33
n_particles,3000,x_pf,97,0.45
n_particles,3000,x_pf,98,0.54
n_particles,3000,x_pf,99,0.36
drift_family,ou,x_pf,0,0.58
drift_family,ou,x_pf,1,0.47
drift_family,ou,x_pf,2,0.38
drift_family,ou,x_pf,3,0.47
drift_family,ou,x_pf,4,0.81
drift_family,ou,x_pf,5,0.52
drift_family,ou,x_pf,6,0.43
drift_family,ou,x_pf,7,0.54
drift_family,ou,x_pf,8,0.52
drift_family,ou,x_pf,9,0.55
drift_family,ou,x_pf,10,0.7
drift_family,ou,x_pf,11,0.83
drift_family,ou,x_pf,12,0.34
drift_family,ou,x_pf,13,0.59
drift_family,ou,x_pf,14,0.44
drift_family,ou,x_pf,15,0.35
drift_family,ou,x_pf,16,0.81
drift_family,ou,x_pf,17,0.52
drift_family,ou,x_pf,18,0.59
drift_family,ou,x_pf,19,0.37
drift_family,ou,x_pf,20,0.61
drift_family,ou,x_pf,21,0.44
drift_family,ou,x_pf,22,0.56
drift_family,ou,x_pf,23,0.43
drift_family,ou,x_pf,24,0.37
drift_family,ou,x_pf,25,0.46
drift_family,ou,x_pf,26,0.41
drift_family,ou,x_pf,27,0.44
drift_family,ou,x_pf,28,0.36
drift_family,ou,x_pf,29,0.6
drift_family,ou,x_pf,30,0.32
drift_family,ou,x_pf,31,0.63
drift_family,ou,x_pf,32,0.49
drift_family,ou,x_pf,33,0.5
drift_family,ou,x_pf,34,0.53
drift_family,ou,x_pf,35,0.33
drift_family,ou,x_pf,36,0.45
drift_family,ou,x_pf,37,0.3
drift_family,ou,x_pf,38,0.38
drift_family,ou,x_pf,39,0.5
drift_family,ou,x_pf,40,0.61
drift_family,ou,x_pf,41,0.84
drift_family,ou,x_pf,42,0.45
drift_family,ou,x_pf,43,0.62
drift_family,ou,x_pf,44,0.08
drift_family,ou,x_pf,45,0.42
drift_family,ou,x_pf,46,0.66
drift_family,ou,x_pf,47,0.54
drift_family,ou,x_pf,48,0.5
drift_family,ou,x_pf,49,0.42
drift_family,ou,x_pf,50,0.48
drift_family,ou,x_pf,51,0.59
drift_family,ou,x_pf,52,0.43
drift_family,ou,x_pf,53,0.74
drift_family,ou,x_pf,54,0.16
drift_family,ou,x_pf,55,0.36
drift_family,ou,x_pf,56,0.22
drift_family,ou,x_pf,57,0.48
drift_family,ou,x_pf,58,0.7
drift_family,ou,x_pf,59,0.53
drift_family,ou,x_pf,60,0.34
drift_family,ou,x_pf,61,0.68
drift_family,ou,x_pf,62,0.35
drift_family,ou,x_pf,63,0.85
drift_family,ou,x_pf,64,0.64
drift_family,ou,x_pf,65,0.47
drift_family,ou,x_pf,66,0.5
drift_family,ou,x_pf,67,0.19
drift_family,ou,x_pf,68,0.74
drift_family,ou,x_pf,69,0.29
drift_family,ou,x_pf,70,0.35
drift_family,ou,x_pf,71,0.58
drift_family,ou,x_pf,72,0.49
drift_family,ou,x_pf,73,0.77
drift_family,ou,x_pf,74,0.51
drift_family,ou,x_pf,75,0.36
drift_family,ou,x_pf,76,0.56
drift_family,ou,x_pf,77,0.46
drift_family,ou,x_pf,78,0.66
drift_family,ou,x_pf,79,0.42
drift_family,ou,x_pf,80,0.39
drift_family,ou,x_pf,81,0.4
drift_family,ou,x_pf,82,0.55
drift_family,ou,x_pf,83,0.63
drift_family,ou,x_pf,84,0.48
drift_family,ou,x_pf,85,0.6
drift_family,ou,x_pf,86,0.47
drift_family,ou,x_pf,87,0.6
drift_family,ou,x_pf,88,0.66
drift_family,ou,x_pf,89,0.62
drift_family,ou,x_pf,90,0.35
drift_family,ou,x_pf,91,0.44
drift_family,ou,x_pf,92,0.47
drift_family,ou,x_pf,93,0.69
drift_family,ou,x_pf,94,0.2
drift_family,ou,x_pf,95,0.63
drift_family,ou,x_pf,96,0.41
drift_family,ou,x_pf,97,0.47
drift_family,ou,x_pf,98,0.57
drift_family,ou,x_pf,99,0.45
drift_family,ou,oracle_x,0,0.48
drift_family,ou,oracle_x,1,0.53
drift_family,ou,oracle_x,2,0.51
drift_family,ou,oracle_x,3,0.51
drift_family,ou,oracle_x,4,0.5
drift_family,ou,oracle_x,5,0.49
drift_family,ou,oracle_x,6,0.45
drift_family,ou,oracle_x,7,0.54
drift_family,ou,oracle_x,8,0.38
drift_family,ou,oracle_x,9,0.59
drift_family,ou,oracle_x,10,0.54
drift_family,ou,oracle_x,11,0.55
drift_family,ou,oracle_x,12,0.43
drift_family,ou,oracle_x,13,0.54
drift_family,ou,oracle_x,14,0.49
drift_family,ou,oracle_x,15,0.44
drift_family,ou,oracle_x,16,0.54
drift_family,ou,oracle_x,17,0.56
drift_family,ou,oracle_x,18,0.52
drift_family,ou,oracle_x,19,0.54
drift_family,ou,oracle_x,20,0.48
drift_family,ou,oracle_x,21,0.49
drift_family,ou,oracle_x,22,0.55
drift_family,ou,oracle_x,23,0.49
drift_family,ou,oracle_x,24,0.53
drift_family,ou,oracle_x,25,0.43
drift_family,ou,oracle_x,26,0.48
drift_family,ou,oracle_x,27,0.55
drift_family,ou,oracle_x,28,0.44
drift_family,ou,oracle_x,29,0.58
drift_family,ou,oracle_x,30,0.49
drift_family,ou,oracle_x,31,0.48
drift_family,ou,oracle_x,32,0.4
drift_family,ou,oracle_x,33,0.46
drift_family,ou,oracle_x,34,0.47
drift_family,ou,oracle_x,35,0.56
drift_family,ou,oracle_x,36,0.45
drift_family,ou,oracle_x,37,0.47
drift_family,ou,oracle_x,38,0.61
drift_family,ou,oracle_x,39,0.43
drift_family,ou,oracle_x,40,0.51
drift_family,ou,oracle_x,41,0.47
drift_family,ou,oracle_x,42,0.49
drift_family,ou,oracle_x,43,0.65
drift_family,ou,oracle_x,44,0.45
drift_family,ou,oracle_x,45,0.55
drift_family,ou,oracle_x,46,0.51
drift_family,ou,oracle_x,47,0.52
drift_family,ou,oracle_x,48,0.45
drift_family,ou,oracle_x,49,0.55
drift_family,ou,oracle_x,50,0.54
drift_family,ou,oracle_x,51,0.5
drift_family,ou,oracle_x,52,0.46
drift_family,ou,oracle_x,53,0.42
drift_family,ou,oracle_x,54,0.47
drift_family,ou,oracle_x,55,0.47
drift_family,ou,oracle_x,56,0.48
drift_family,ou,oracle_x,57,0.46
drift_family,ou,oracle_x,58,0.58
drift_family,ou,oracle_x,59,0.51
drift_family,ou,oracle_x,60,0.4
drift_family,ou,oracle_x,61,0.47
drift_family,ou,oracle_x,62,0.52
drift_family,ou,oracle_x,63,0.61
drift_family,ou,oracle_x,64,0.59
drift_family,ou,oracle_x,65,0.54
drift_family,ou,oracle_x,66,0.54
drift_family,ou,oracle_x,67,0.56
drift_family,ou,oracle_x,68,0.54
drift_family,ou,oracle_x,69,0.5
drift_family,ou,oracle_x,70,0.48
drift_family,ou,oracle_x,71,0.47
drift_family,ou,oracle_x,72,0.42
drift_family,ou,oracle_x,73,0.51
drift_family,ou,oracle_x,74,0.56
drift_family,ou,oracle_x,75,0.54
drift_family,ou,oracle_x,76,0.44
drift_family,ou,oracle_x,77,0.54
drift_family,ou,oracle_x,78,0.47
drift_family,ou,oracle_x,79,0.51
drift_family,ou,oracle_x,80,0.42
drift_family,ou,oracle_x,81,0.49
drift_family,ou,oracle_x,82,0.45
drift_family,ou,oracle_x,83,0.39
drift_family,ou,oracle_x,84,0.46
drift_family,ou,oracle_x,85,0.52
drift_family,ou,oracle_x,86,0.5
drift_family,ou,oracle_x,87,0.59
drift_family,ou,oracle_x,88,0.53
drift_family,ou,oracle_x,89,0.54
drift_family,ou,oracle_x,90,0.55
drift_family,ou,oracle_x,91,0.51
drift_family,ou,oracle_x,92,0.56
drift_family,ou,oracle_x,93,0.44
drift_family,ou,oracle_x,94,0.53
drift_family,ou,oracle_x,95,0.56
drift_family,ou,oracle_x,96,0.55
drift_family,ou,oracle_x,97,0.48
drift_family,ou,oracle_x,98,0.49
drift_family,ou,oracle_x,99,0.51
drift_family,ou,xy_snapshot,0,0.19
drift_family,ou,xy_snapshot,1,0.29
drift_family,ou,xy_snapshot,2,0.26
drift_family,ou,xy_snapshot,3,0.2
drift_family,ou,xy_snapshot,4,0.15
drift_family,ou,xy_snapshot,5,0.23
drift_family,ou,xy_snapshot,6,0.14
drift_family,ou,xy_snapshot,7,0.15
drift_family,ou,xy_snapshot,8,0.18
drift_family,ou,xy_snapshot,9,0.26
drift_family,ou,xy_snapshot,10,0.2
drift_family,ou,xy_snapshot,11,0.26
drift_family,ou,xy_snapshot,12,0.27
drift_family,ou,xy_snapshot,13,0.19
drift_family,ou,xy_snapshot,14,0.09
drift_family,ou,xy_snapshot,15,0.13
drift_family,ou,xy_snapshot,16,0.29
drift_family,ou,xy_snapshot,17,0.28
drift_family,ou,xy_snapshot,18,0.19
drift_family,ou,xy_snapshot,19,0.13
drift_family,ou,xy_snapshot,20,0.25
drift_family,ou,xy_snapshot,21,0.18
drift_family,ou,xy_snapshot,22,0.31
drift_family,ou,xy_snapshot,23,0.15
drift_family,ou,xy_snapshot,24,0.22
drift_family,ou,xy_snapshot,25,0.28
drift_family,ou,xy_snapshot,26,0.09
drift_family,ou,xy_snapshot,27,0.23
drift_family,ou,xy_snapshot,28,0.22
drift_family,ou,xy_snapshot,29,0.22
drift_family,ou,xy_snapshot,30,0.3
drift_family,ou,xy_snapshot,31,0.29
drift_family,ou,xy_snapshot,32,0.18
drift_family,ou,xy_snapshot,33,0.34
drift_family,ou,xy_snapshot,34,0.29
drift_family,ou,xy_snapshot,35,0.22
drift_family,ou,xy_snapshot,36,0.23
drift_family,ou,xy_snapshot,37,0.2
drift_family,ou,xy_snapshot,38,0.18
drift_family,ou,xy_snapshot,39,0.21
drift_family,ou,xy_snapshot,40,0.24
drift_family,ou,xy_snapshot,41,0.12
drift_family,ou,xy_snapshot,42,0.18
drift_family,ou,xy_snapshot,43,0.23
drift_family,ou,xy_snapshot,44,0.19
drift_family,ou,xy_snapshot,45,0.21
drift_family,ou,xy_snapshot,46,0.16
drift_family,ou,xy_snapshot,47,0.33
drift_family,ou,xy_snapshot,48,0.22
drift_family,ou,xy_snapshot,49,0.21
drift_family,ou,xy_snapshot,50,0.26
drift_family,ou,xy_snapshot,51,0.15
drift_family,ou,xy_snapshot,52,0.26
drift_family,ou,xy_snapshot,53,0.21
drift_family,ou,xy_snapshot,54,0.29
drift_family,ou,xy_snapshot,55,0.2
drift_family,ou,xy_snapshot,56,0.15
drift_family,ou,xy_snapshot,57,0.25
drift_family,ou,xy_snapshot,58,0.2
drift_family,ou,xy_snapshot,59,0.19
drift_family,ou,xy_snapshot,60,0.11
drift_family,ou,xy_snapshot,61,0.28
drift_family,ou,xy_snapshot,62,0.17
drift_family,ou,xy_snapshot,63,0.28
drift_family,ou,xy_snapshot,64,0.24
drift_family,ou,xy_snapshot,65,0.12
drift_family,ou,xy_snapshot,66,0.24
drift_family,ou,xy_snapshot,67,0.32
drift_family,ou,xy_snapshot,68,0.36
drift_family,ou,xy_snapshot,69,0.22
drift_family,ou,xy_snapshot,70,0.21
drift_family,ou,xy_snapshot,71,0.15
drift_family,ou,xy_snapshot,72,0.2
drift_family,ou,xy_snapshot,73,0.2
drift_family,ou,xy_snapshot,74,0.26
drift_family,ou,xy_snapshot,75,0.17
drift_family,ou,xy_snapshot,76,0.22
drift_family,ou,xy_snapshot,77,0.31
drift_family,ou,xy_snapshot,78,0.24
drift_family,ou,xy_snapshot,79,0.23
drift_family,ou,xy_snapshot,80,0.31
drift_family,ou,xy_snapshot,81,0.24
drift_family,ou,xy_snapshot,82,0.18
drift_family,ou,xy_snapshot,83,0.1
drift_family,ou,xy_snapshot,84,0.23
drift_family,ou,xy_snapshot,85,0.12
drift_family,ou,xy_snapshot,86,0.35
drift_family,ou,xy_snapshot,87,0.3
drift_family,ou,xy_snapshot,88,0.16
drift_family,ou,xy_snapshot,89,0.25
drift_family,ou,xy_snapshot,90,0.17
drift_family,ou,xy_snapshot,91,0.12
drift_family,ou,xy_snapshot,92,0.29
drift_family,ou,xy_snapshot,93,0.2
drift_family,ou,xy_snapshot,94,0.18
drift_family,ou,xy_snapshot,95,0.24
drift_family,ou,xy_snapshot,96,0.15
drift_family,ou,xy_snapshot,97,0.3
drift_family,ou,xy_snapshot,98,0.17
drift_family,ou,xy_snapshot,99,0.06
drift_family,regime_switching,x_pf,0,0.55
drift_family,regime_switching,x_pf,1,0.65
drift_family,regime_switching,x_pf,2,0.57
drift_family,regime_switching,x_pf,3,0.65
drift_family,regime_switching,x_pf,4,0.46
drift_family,regime_switching,x_pf,5,0.77
drift_family,regime_switching,x_pf,6,0.4
drift_family,regime_switching,x_pf,7,0.61
drift_family,regime_switching,x_pf,8,0.5
drift_family,regime_switching,x_pf,9,0.54
drift_family,regime_switching,x_pf,10,0.59
drift_family,regime_switching,x_pf,11,0.68
drift_family,regime_switching,x_pf,12,0.41
drift_family,regime_switching,x_pf,13,0.63
drift_family,regime_switching,x_pf,14,0.52
drift_family,regime_switching,x_pf,15,0.63
drift_family,regime_switching,x_pf,16,0.6
drift_family,regime_switching,x_pf,17,0.41
drift_family,regime_switching,x_pf,18,0.46
drift_family,regime_switching,x_pf,19,0.6
drift_family,regime_switching,x_pf,20,0.64
drift_family,regime_switching,x_pf,21,0.54
drift_family,regime_switching,x_pf,22,0.35
drift_family,regime_switching,x_pf,23,0.42
drift_family,regime_switching,x_pf,24,0.36
drift_family,regime_switching,x_pf,25,0.62
drift_family,regime_switching,x_pf,26,0.22
drift_family,regime_switching,x_pf,27,0.57
drift_family,regime_switching,x_pf,28,0.42
drift_family,regime_switching,x_pf,29,0.44
drift_family,regime_switching,x_pf,30,0.34
drift_family,regime_switching,x_pf,31,0.81
drift_family,regime_switching,x_pf,32,0.64
drift_family,regime_switching,x_pf,33,0.45
drift_family,regime_switching,x_pf,34,0.39
drift_family,regime_switching,x_pf,35,0.61
drift_family,regime_switching,x_pf,36,0.25
drift_family,regime_switching,x_pf,37,0.75
drift_family,regime_switching,x_pf,38,0.21
drift_family,regime_switching,x_pf,39,0.6
drift_family,regime_switching,x_pf,40,0.48
drift_family,regime_switching,x_pf,41,0.58
drift_family,regime_switching,x_pf,42,0.46
drift_family,regime_switching,x_pf,43,0.37
drift_family,regime_switching,x_pf,44,0.34
drift_family,regime_switching,x_pf,45,0.62
drift_family,regime_switching,x_pf,46,0.75
drift_family,regime_switching,x_pf,47,0.4
drift_family,regime_switching,x_pf,48,0.32
drift_family,regime_switching,x_pf,49,0.54
drift_family,regime_switching,x_pf,50,0.66
drift_family,regime_switching,x_pf,51,0.68
drift_family,regime_switching,x_pf,52,0.79
drift_family,regime_switching,x_pf,53,0.64
drift_family,regime_switching,x_pf,54,0.75
drift_family,regime_switching,x_pf,55,0.58
drift_family,regime_switching,x_pf,56,0.42
drift_family,regime_switching,x_pf,57,0.32
drift_family,regime_switching,x_pf,58,0.6
drift_family,regime_switching,x_pf,59,0.6
drift_family,regime_switching,x_pf,60,0.6
drift_family,regime_switching,x_pf,61,0.51
drift_family,regime_switching,x_pf,62,0.47
drift_family,regime_switching,x_pf,63,0.45
drift_family,regime_switching,x_pf,64,0.74
drift_family,regime_switching,x_pf,65,0.52
drift_family,regime_switching,x_pf,66,0.37
drift_family,regime_switching,x_pf,67,0.61
drift_family,regime_switching,x_pf,68,0.21
drift_family,regime_switching,x_pf,69,0.74
drift_family,regime_switching,x_pf,70,0.55
drift_family,regime_switching,x_pf,71,0.46
drift_family,regime_switching,x_pf,72,0.42
drift_family,regime_switching,x_pf,73,0.59
drift_family,regime_switching,x_pf,74,0.59
drift_family,regime_switching,x_pf,75,0.66
drift_family,regime_switching,x_pf,76,0.35
drift_family,regime_switching,x_pf,77,0.43
drift_family,regime_switching,x_pf,78,0.47
drift_family,regime_switching,x_pf,79,0.51
drift_family,regime_switching,x_pf,80,0.5
drift_family,regime_switching,x_pf,81,0.45
drift_family,regime_switching,x_pf,82,0.39
drift_family,regime_switching,x_pf,83,0.47
drift_family,regime_switching,x_pf,84,0.41
drift_family,regime_switching,x_pf,85,0.51
drift_family,regime_switching,x_pf,86,0.68
drift_family,regime_switching,x_pf,87,0.59
drift_family,regime_switching,x_pf,88,0.5
drift_family,regime_switching,x_pf,89,0.46
drift_family,regime_switching,x_pf,90,0.24
drift_family,regime_switching,x_pf,91,0.49
drift_family,regime_switching,x_pf,92,0.52
drift_family,regime_switching,x_pf,93,0.27
drift_family,regime_switching,x_pf,94,0.38
drift_family,regime_switching,x_pf,95,0.76
drift_family,regime_switching,x_pf,96,0.63
drift_family,regime_switching,x_pf,97,0.29
drift_family,regime_switching,x_pf,98,0.64
drift_family,regime_switching,x_pf,99,0.44
drift_family,regime_switching,oracle_x,0,0.55
drift_family,regime_switching,oracle_x,1,0.59
drift_family,regime_switching,oracle_x,2,0.49
drift_family,regime_switching,oracle_x,3,0.46
drift_family,regime_switching,oracle_x,4,0.5
drift_family,regime_switching,oracle_x,5,0.57
drift_family,regime_switching,oracle_x,6,0.43
drift_family,regime_switching,oracle_x,7,0.43
drift_family,regime_switching,oracle_x,8,0.51
drift_family,regime_switching,oracle_x,9,0.48
drift_family,regime_switching,oracle_x,10,0.54
drift_family,regime_switching,oracle_x,11,0.48
drift_family,regime_switching,oracle_x,12,0.64
drift_family,regime_switching,oracle_x,13,0.52
drift_family,regime_switching,oracle_x,14,0.5
drift_family,regime_switching,oracle_x,15,0.51
drift_family,regime_switching,oracle_x,16,0.48
drift_family,regime_switching,oracle_x,17,0.44
drift_family,regime_switching,oracle_x,18,0.57
drift_family,regime_switching,oracle_x,19,0.59
drift_family,regime_switching,oracle_x,20,0.5
drift_family,regime_switching,oracle_x,21,0.51
drift_family,regime_switching,oracle_x,22,0.52
drift_family,regime_switching,oracle_x,23,0.6
drift_family,regime_switching,oracle_x,24,0.46
drift_family,regime_switching,oracle_x,25,0.47
drift_family,regime_switching,oracle_x,26,0.56
drift_family,regime_switching,oracle_x,27,0.48
drift_family,regime_switching,oracle_x,28,0.49
drift_family,regime_switching,oracle_x,29,0.5
drift_family,regime_switching,oracle_x,30,0.51
drift_family,regime_switching,oracle_x,31,0.56
drift_family,regime_switching,oracle_x,32,0.43
drift_family,regime_switching,oracle_x,33,0.47
drift_family,regime_switching,oracle_x,34,0.51
drift_family,regime_switching,oracle_x,35,0.52
drift_family,regime_switching,oracle_x,36,0.58
drift_family,regime_switching,oracle_x,37,0.54
drift_family,regime_switching,oracle_x,38,0.49
drift_family,regime_switching,oracle_x,39,0.4
drift_family,regime_switching,oracle_x,40,0.5
drift_family,regime_switching,oracle_x,41,0.5
drift_family,regime_switching,oracle_x,42,0.49
drift_family,regime_switching,oracle_x,43,0.45
drift_family,regime_switching,oracle_x,44,0.45
drift_family,regime_switching,oracle_x,45,0.51
drift_family,regime_switching,oracle_x,46,0.44
drift_family,regime_switching,oracle_x,47,0.51
drift_family,regime_switching,oracle_x,48,0.52
drift_family,regime_switching,oracle_x,49,0.49
drift_family,regime_switching,oracle_x,50,0.49
drift_family,regime_switching,oracle_x,51,0.51
drift_family,regime_switching,oracle_x,52,0.51
drift_family,regime_switching,oracle_x,53,0.56
drift_family,regime_switching,oracle_x,54,0.52
drift_family,regime_switching,oracle_x,55,0.6
drift_family,regime_switching,oracle_x,56,0.44
drift_family,regime_switching,oracle_x,57,0.52
drift_family,regime_switching,oracle_x,58,0.49
drift_family,regime_switching,oracle_x,59,0.57
drift_family,regime_switching,oracle_x,60,0.51
drift_family,regime_switching,oracle_x,61,0.5
drift_family,regime_switching,oracle_x,62,0.52
drift_family,regime_switching,oracle_x,63,0.5
drift_family,regime_switching,oracle_x,64,0.51
drift_family,regime_switching,oracle_x,65,0.58
drift_family,regime_switching,oracle_x,66,0.49
drift_family,regime_switching,oracle_x,67,0.46
drift_family,regime_switching,oracle_x,68,0.48
drift_family,regime_switching,oracle_x,69,0.47
drift_family,regime_switching,oracle_x,70,0.5
drift_family,regime_switching,oracle_x,71,0.5
drift_family,regime_switching,oracle_x,72,0.58
drift_family,regime_switching,oracle_x,73,0.42
drift_family,regime_switching,oracle_x,74,0.56
drift_family,regime_switching,oracle_x,75,0.48
drift_family,regime_switching,oracle_x,76,0.48
drift_family,regime_switching,oracle_x,77,0.42
drift_family,regime_switching,oracle_x,78,0.62
drift_family,regime_switching,oracle_x,79,0.56
drift_family,regime_switching,oracle_x,80,0.48
drift_family,regime_switching,oracle_x,81,0.53
drift_family,regime_switching,oracle_x,82,0.52
drift_family,regime_switching,oracle_x,83,0.43
drift_family,regime_switching,oracle_x,84,0.49
drift_family,regime_switching,oracle_x,85,0.5
drift_family,regime_switching,oracle_x,86,0.51
drift_family,regime_switching,oracle_x,87,0.56
drift_family,regime_switching,oracle_x,88,0.45
drift_family,regime_switching,oracle_x,89,0.55
drift_family,regime_switching,oracle_x,90,0.61
drift_family,regime_switching,oracle_x,91,0.55
drift_family,regime_switching,oracle_x,92,0.51
drift_family,regime_switching,oracle_x,93,0.55
drift_family,regime_switching,oracle_x,94,0.54
drift_family,regime_switching,oracle_x,95,0.49
drift_family,regime_switching,oracle_x,96,0.46
drift_family,regime_switching,oracle_x,97,0.55
drift_family,regime_switching,oracle_x,98,0.5
drift_family,regime_switching,oracle_x,99,0.57
drift_family,regime_switching,xy_snapshot,0,0.2
drift_family,regime_switching,xy_snapshot,1,0.09
drift_family,regime_switching,xy_snapshot,2,0.15
drift_family,regime_switching,xy_snapshot,3,0.06
drift_family,regime_switching,xy_snapshot,4,0.18
drift_family,regime_switching,xy_snapshot,5,0.17
drift_family,regime_switching,xy_snapshot,6,0.23
drift_family,regime_switching,xy_snapshot,7,0.2
drift_family,regime_switching,xy_snapshot,8,0.15
drift_family,regime_switching,xy_snapshot,9,0.15
drift_family,regime_switching,xy_snapshot,10,0.15
drift_family,regime_switching,xy_snapshot,11,0.21
drift_family,regime_switching,xy_snapshot,12,0.29
drift_family,regime_switching,xy_snapshot,13,0.12
drift_family,regime_switching,xy_snapshot,14,0.2
drift_family,regime_switching,xy_snapshot,15,0.23
drift_family,regime_switching,xy_snapshot,16,0.19
drift_family,regime_switching,xy_snapshot,17,0.17
drift_family,regime_switching,xy_snapshot,18,0.08
drift_family,regime_switching,xy_snapshot,19,0.06
drift_family,regime_switching,xy_snapshot,20,0.19
drift_family,regime_switching,xy_snapshot,21,0.14
drift_family,regime_switching,xy_snapshot,22,0.13
drift_family,regime_switching,xy_snapshot,23,0.26
drift_family,regime_switching,xy_snapshot,24,0.13
drift_family,regime_switching,xy_snapshot,25,0.15
drift_family,regime_switching,xy_snapshot,26,0.18
drift_family,regime_switching,xy_snapshot,27,0.15
drift_family,regime_switching,xy_snapshot,28,0.21
drift_family,regime_switching,xy_snapshot,29,0.1
drift_family,regime_switching,xy_snapshot,30,0.23
drift_family,regime_switching,xy_snapshot,31,0.17
drift_family,regime_switching,xy_snapshot,32,0.25
drift_family,regime_switching,xy_snapshot,33,0.17
drift_family,regime_switching,xy_snapshot,34,0.09
drift_family,regime_switching,xy_snapshot,35,0.08
drift_family,regime_switching,xy_snapshot,36,0.11
drift_family,regime_switching,xy_snapshot,37,0.24
drift_family,regime_switching,xy_snapshot,38,0.06
drift_family,regime_switching,xy_snapshot,39,0.12
drift_family,regime_switching,xy_snapshot,40,0.17
drift_family,regime_switching,xy_snapshot,41,0.33
drift_family,regime_switching,xy_snapshot,42,0.15
drift_family,regime_switching,xy_snapshot,43,0.2
drift_family,regime_switching,xy_snapshot,44,0.12
drift_family,regime_switching,xy_snapshot,45,0.26
drift_family,regime_switching,xy_snapshot,46,0.12
drift_family,regime_switching,xy_snapshot,47,0.14
drift_family,regime_switching,xy_snapshot,48,0.11
drift_family,regime_switching,xy_snapshot,49,0.37
drift_family,regime_switching,xy_snapshot,50,0.15
drift_family,regime_switching,xy_snapshot,51,0.17
drift_family,regime_switching,xy_snapshot,52,0.17
drift_family,regime_switching,xy_snapshot,53,0.11
drift_family,regime_switching,xy_snapshot,54,0.12
drift_family,regime_switching,xy_snapshot,55,0.2
drift_family,regime_switching,xy_snapshot,56,0.26
drift_family,regime_switching,xy_snapshot,57,0.18
drift_family,regime_switching,xy_snapshot,58,0.15
drift_family,regime_switching,xy_snapshot,59,0.3
drift_family,regime_switching,xy_snapshot,60,0.17
drift_family,regime_switching,xy_snapshot,61,0.07
drift_family,regime_switching,xy_snapshot,62,0.16
drift_family,regime_switching,xy_snapshot,63,0.08
drift_family,regime_switching,xy_snapshot,64,0.18
drift_family,regime_switching,xy_snapshot,65,0.26
drift_family,regime_switching,xy_snapshot,66,0.18
drift_family,regime_switching,xy_snapshot,67,0.2
drift_family,regime_switching,xy_snapshot,68,0.18
drift_family,regime_switching,xy_snapshot,69,0.15
drift_family,regime_switching,xy_snapshot,70,0.11
drift_family,regime_switching,xy_snapshot,71,0.07
drift_family,regime_switching,xy_snapshot,72,0.27
drift_family,regime_switching,xy_snapshot,73,0.23
drift_family,regime_switching,xy_snapshot,74,0.2
drift_family,regime_switching,xy_snapshot,75,0.06
drift_family,regime_switching,xy_snapshot,76,0.12
drift_family,regime_switching,xy_snapshot,77,0.21
drift_family,regime_switching,xy_snapshot,78,0.19
drift_family,regime_switching,xy_snapshot,79,0.21
drift_family,regime_switching,xy_snapshot,80,0.32
drift_family,regime_switching,xy_snapshot,81,0.28
drift_family,regime_switching,xy_snapshot,82,0.19
drift_family,regime_switching,xy_snapshot,83,0.2
drift_family,regime_switching,xy_snapshot,84,0.19
drift_family,regime_switching,xy_snapshot,85,0.23
drift_family,regime_switching,xy_snapshot,86,0.13
drift_family,regime_switching,xy_snapshot,87,0.15
drift_family,regime_switching,xy_snapshot,88,0.21
drift_family,regime_switching,xy_snapshot,89,0.22
drift_family,regime_switching,xy_snapshot,90,0.15
drift_family,regime_switching,xy_snapshot,91,0.27
drift_family,regime_switching,xy_snapshot,92,0.13
drift_family,regime_switching,xy_snapshot,93,0.24
drift_family,regime_switching,xy_snapshot,94,0.22
drift_family,regime_switching,xy_snapshot,95,0.22
drift_family,regime_switching,xy_snapshot,96,0.19
drift_family,regime_switching,xy_snapshot,97,0.13
drift_family,regime_switching,xy_snapshot,98,0.16
drift_family,regime_switching,xy_snapshot,99,0.2
drift_family,reflecting_rw,x_pf,0,0.92
drift_family,reflecting_rw,x_pf,1,0.23
drift_family,reflecting_rw,x_pf,2,0.54
drift_family,reflecting_rw,x_pf,3,0.96
drift_family,reflecting_rw,x_pf,4,0.59
drift_family,reflecting_rw,x_pf,5,0.17
drift_family,reflecting_rw,x_pf,6,0.61
drift_family,reflecting_rw,x_pf,7,0.56
drift_family,reflecting_rw,x_pf,8,0.46
drift_family,reflecting_rw,x_pf,9,0.75
drift_family,reflecting_rw,x_pf,10,0.69
drift_family,reflecting_rw,x_pf,11,0.29
drift_family,reflecting_rw,x_pf,12,0.52
drift_family,reflecting_rw,x_pf,13,0.42
